,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
111,278901,Lightning Charging Cable,1,14.95,11/26/19 19:08,"423 7th St, Los Angeles, CA 90001"
112,278902,ThinkPad Laptop,1,999.99,11/22/19 17:49,"117 4th St, San Francisco, CA 94016"
113,278903,Google Phone,1,600,11/05/19 17:19,"478 Dogwood St, San Francisco, CA 94016"
114,278904,AAA Batteries (4-pack),1,2.99,11/03/19 13:57,"396 Cedar St, Atlanta, GA 30301"
115,278905,AAA Batteries (4-pack),4,2.99,11/04/19 14:13,"458 Meadow St, Portland, OR 97035"
116,278906,Lightning Charging Cable,1,14.95,11/04/19 14:51,"873 Hickory St, Boston, MA 02215"
117,278907,USB-C Charging Cable,1,11.95,11/09/19 16:43,"697 West St, Dallas, TX 75001"
118,278908,27in 4K Gaming Monitor,1,389.99,11/13/19 17:19,"256 Adams St, Seattle, WA 98101"
119,278909,Lightning Charging Cable,1,14.95,11/10/19 19:25,"250 South St, Los Angeles, CA 90001"
120,278910,USB-C Charging Cable,1,11.95,11/02/19 20:45,"42 12th St, Boston, MA 02215"
121,278911,Macbook Pro Laptop,1,1700,11/24/19 13:03,"244 Walnut St, Los Angeles, CA 90001"
122,278912,AAA Batteries (4-pack),2,2.99,11/08/19 11:02,"319 Cherry St, Los Angeles, CA 90001"
123,278913,Lightning Charging Cable,1,14.95,11/01/19 10:21,"868 Elm St, Seattle, WA 98101"
124,278914,Wired Headphones,1,11.99,11/30/19 15:01,"222 Pine St, Boston, MA 02215"
125,278915,AA Batteries (4-pack),3,3.84,11/11/19 18:39,"267 North St, Los Angeles, CA 90001"
126,278916,Apple Airpods Headphones,1,150,11/24/19 21:17,"561 7th St, San Francisco, CA 94016"
127,278917,Apple Airpods Headphones,1,150,11/19/19 22:08,"787 Wilson St, Seattle, WA 98101"
128,278918,Apple Airpods Headphones,1,150,11/01/19 09:49,"325 Pine St, Austin, TX 73301"
129,278919,Lightning Charging Cable,1,14.95,11/05/19 19:44,"378 Ridge St, New York City, NY 10001"
130,278920,AA Batteries (4-pack),2,3.84,11/18/19 12:55,"886 Hill St, Seattle, WA 98101"
131,278921,Wired Headphones,1,11.99,11/19/19 18:32,"427 10th St, Austin, TX 73301"
132,278922,27in FHD Monitor,1,149.99,11/06/19 15:35,"143 10th St, San Francisco, CA 94016"
133,278923,AA Batteries (4-pack),1,3.84,11/04/19 11:14,"898 Chestnut St, Boston, MA 02215"
134,278924,Google Phone,1,600,11/16/19 21:36,"796 12th St, Dallas, TX 75001"
135,278925,27in 4K Gaming Monitor,1,389.99,11/11/19 23:52,"236 2nd St, Los Angeles, CA 90001"
136,278926,LG Washing Machine,1,600.0,11/21/19 13:11,"772 Maple St, Boston, MA 02215"
137,278927,Wired Headphones,1,11.99,11/26/19 09:54,"919 12th St, Atlanta, GA 30301"
138,,,,,,
139,278928,AAA Batteries (4-pack),1,2.99,11/04/19 20:46,"380 Willow St, San Francisco, CA 94016"
140,278929,USB-C Charging Cable,1,11.95,11/23/19 18:52,"472 2nd St, San Francisco, CA 94016"
141,278930,AAA Batteries (4-pack),1,2.99,11/30/19 19:49,"352 11th St, San Francisco, CA 94016"
142,278931,ThinkPad Laptop,1,999.99,11/24/19 14:13,"493 Center St, Boston, MA 02215"
143,278932,AA Batteries (4-pack),2,3.84,11/26/19 13:47,"385 4th St, New York City, NY 10001"
144,278933,USB-C Charging Cable,1,11.95,11/17/19 11:28,"611 Lake St, San Francisco, CA 94016"
145,278934,USB-C Charging Cable,1,11.95,11/13/19 17:07,"187 Lakeview St, San Francisco, CA 94016"
146,278935,AAA Batteries (4-pack),2,2.99,11/13/19 21:04,"845 Jackson St, Seattle, WA 98101"
147,278936,AA Batteries (4-pack),3,3.84,11/04/19 20:12,"167 9th St, San Francisco, CA 94016"
148,278937,Wired Headphones,1,11.99,11/30/19 17:37,"968 South St, San Francisco, CA 94016"
149,278938,ThinkPad Laptop,1,999.99,11/02/19 18:52,"198 Maple St, San Francisco, CA 94016"
150,278939,Apple Airpods Headphones,1,150,11/17/19 09:51,"191 14th St, Seattle, WA 98101"
151,278940,Apple Airpods Headphones,1,150,11/23/19 10:51,"140 2nd St, Boston, MA 02215"
152,278940,AAA Batteries (4-pack),4,2.99,11/23/19 10:51,"140 2nd St, Boston, MA 02215"
153,278941,27in 4K Gaming Monitor,1,389.99,11/09/19 04:37,"330 Elm St, New York City, NY 10001"
154,278942,27in FHD Monitor,1,149.99,11/13/19 18:37,"111 Dogwood St, San Francisco, CA 94016"
155,278943,USB-C Charging Cable,1,11.95,11/04/19 09:47,"108 Lake St, Boston, MA 02215"
156,278944,Google Phone,1,600,11/14/19 22:19,"600 Willow St, Portland, OR 97035"
157,278944,Bose SoundSport Headphones,1,99.99,11/14/19 22:19,"600 Willow St, Portland, OR 97035"
158,278945,Wired Headphones,1,11.99,11/22/19 02:20,"602 Johnson St, San Francisco, CA 94016"
159,278946,iPhone,1,700,11/19/19 18:25,"361 9th St, San Francisco, CA 94016"
160,278946,Lightning Charging Cable,1,14.95,11/19/19 18:25,"361 9th St, San Francisco, CA 94016"
161,278946,Wired Headphones,1,11.99,11/19/19 18:25,"361 9th St, San Francisco, CA 94016"
162,278947,Apple Airpods Headphones,1,150,11/25/19 11:14,"322 Madison St, New York City, NY 10001"
163,278948,ThinkPad Laptop,1,999.99,11/17/19 15:17,"464 Chestnut St, Boston, MA 02215"
164,278949,Lightning Charging Cable,1,14.95,11/02/19 18:13,"813 Park St, Los Angeles, CA 90001"
165,278950,Apple Airpods Headphones,1,150,11/29/19 10:39,"260 River St, Boston, MA 02215"
166,278951,Lightning Charging Cable,1,14.95,11/07/19 17:03,"401 13th St, Boston, MA 02215"
167,278952,AAA Batteries (4-pack),1,2.99,11/17/19 12:04,"947 5th St, Atlanta, GA 30301"
168,278953,AAA Batteries (4-pack),1,2.99,11/11/19 13:52,"919 North St, San Francisco, CA 94016"
169,278954,AA Batteries (4-pack),1,3.84,11/13/19 11:42,"536 Forest St, Dallas, TX 75001"
170,278955,USB-C Charging Cable,1,11.95,11/14/19 23:48,"271 Meadow St, Seattle, WA 98101"
171,278956,AA Batteries (4-pack),1,3.84,11/22/19 09:57,"894 Maple St, San Francisco, CA 94016"
172,278957,USB-C Charging Cable,1,11.95,11/03/19 20:00,"740 Forest St, Los Angeles, CA 90001"
173,278958,Lightning Charging Cable,2,14.95,11/22/19 12:20,"106 North St, Los Angeles, CA 90001"
174,278959,Apple Airpods Headphones,1,150,11/12/19 15:52,"206 West St, Los Angeles, CA 90001"
175,278960,Bose SoundSport Headphones,1,99.99,11/15/19 22:33,"386 Church St, Seattle, WA 98101"
176,278961,AAA Batteries (4-pack),1,2.99,11/21/19 10:00,"250 Madison St, Boston, MA 02215"
177,278962,Vareebadd Phone,1,400,11/01/19 21:16,"583 Adams St, Los Angeles, CA 90001"
178,278963,Bose SoundSport Headphones,1,99.99,11/29/19 21:52,"957 South St, San Francisco, CA 94016"
179,278964,Flatscreen TV,1,300,11/13/19 03:56,"200 Madison St, Dallas, TX 75001"
180,278965,AAA Batteries (4-pack),2,2.99,11/17/19 11:29,"744 Main St, San Francisco, CA 94016"
181,278966,AAA Batteries (4-pack),1,2.99,11/04/19 16:57,"188 Jefferson St, Atlanta, GA 30301"
182,278967,Flatscreen TV,1,300,11/05/19 09:53,"803 Wilson St, New York City, NY 10001"
183,278968,AAA Batteries (4-pack),2,2.99,11/30/19 09:38,"923 Maple St, San Francisco, CA 94016"
184,278969,27in FHD Monitor,1,149.99,11/17/19 13:36,"589 13th St, Atlanta, GA 30301"
185,278970,Google Phone,1,600,11/21/19 13:36,"21 14th St, San Francisco, CA 94016"
186,278970,USB-C Charging Cable,1,11.95,11/21/19 13:36,"21 14th St, San Francisco, CA 94016"
187,278971,27in 4K Gaming Monitor,1,389.99,11/11/19 14:49,"868 8th St, Atlanta, GA 30301"
188,278972,AA Batteries (4-pack),3,3.84,11/11/19 09:45,"817 Spruce St, Boston, MA 02215"
189,278973,27in 4K Gaming Monitor,1,389.99,11/27/19 13:52,"808 Walnut St, Boston, MA 02215"
190,278974,Apple Airpods Headphones,1,150,11/08/19 11:25,"81 North St, San Francisco, CA 94016"
191,278975,Bose SoundSport Headphones,1,99.99,11/19/19 00:29,"387 Forest St, Boston, MA 02215"
192,278976,AAA Batteries (4-pack),1,2.99,11/29/19 20:55,"676 Sunset St, Los Angeles, CA 90001"
193,278977,AAA Batteries (4-pack),2,2.99,11/27/19 09:57,"121 5th St, New York City, NY 10001"
194,278978,USB-C Charging Cable,1,11.95,11/20/19 16:02,"13 Cherry St, San Francisco, CA 94016"
195,278979,AA Batteries (4-pack),1,3.84,11/02/19 18:49,"383 River St, Portland, OR 97035"
196,278980,USB-C Charging Cable,1,11.95,11/29/19 05:20,"893 Chestnut St, San Francisco, CA 94016"
197,278981,Flatscreen TV,1,300,11/02/19 21:34,"25 7th St, San Francisco, CA 94016"
198,278982,AAA Batteries (4-pack),1,2.99,11/01/19 13:41,"648 Jackson St, Los Angeles, CA 90001"
199,278983,ThinkPad Laptop,1,999.99,11/17/19 05:33,"392 4th St, Atlanta, GA 30301"
200,278984,ThinkPad Laptop,1,999.99,11/10/19 11:05,"877 Lincoln St, Dallas, TX 75001"
201,278985,Lightning Charging Cable,1,14.95,11/08/19 11:22,"357 10th St, Seattle, WA 98101"
202,278986,AA Batteries (4-pack),1,3.84,11/12/19 13:50,"161 Center St, Boston, MA 02215"
203,278987,Lightning Charging Cable,1,14.95,11/05/19 21:38,"704 11th St, Boston, MA 02215"
204,278988,USB-C Charging Cable,1,11.95,11/15/19 16:36,"589 Elm St, Boston, MA 02215"
205,278989,Flatscreen TV,1,300,11/09/19 19:24,"218 Willow St, San Francisco, CA 94016"
206,278990,Bose SoundSport Headphones,1,99.99,11/26/19 12:29,"50 Cedar St, Los Angeles, CA 90001"
207,278991,USB-C Charging Cable,1,11.95,11/12/19 06:53,"3 South St, New York City, NY 10001"
208,278992,LG Dryer,1,600.0,11/13/19 19:40,"456 West St, Boston, MA 02215"
209,278993,Lightning Charging Cable,1,14.95,11/30/19 03:42,"403 Chestnut St, New York City, NY 10001"
210,278994,Flatscreen TV,1,300,11/11/19 19:36,"774 Lake St, New York City, NY 10001"
211,278995,27in FHD Monitor,1,149.99,11/17/19 21:05,"828 Walnut St, Seattle, WA 98101"
212,278996,34in Ultrawide Monitor,1,379.99,11/26/19 19:23,"762 Madison St, Portland, OR 97035"
213,278997,Bose SoundSport Headphones,1,99.99,11/01/19 22:17,"821 Elm St, San Francisco, CA 94016"
214,278998,AA Batteries (4-pack),1,3.84,11/06/19 22:21,"85 Walnut St, San Francisco, CA 94016"
215,278999,Lightning Charging Cable,2,14.95,11/10/19 07:13,"90 5th St, Seattle, WA 98101"
216,279000,ThinkPad Laptop,1,999.99,11/22/19 09:09,"83 River St, New York City, NY 10001"
217,279001,AAA Batteries (4-pack),1,2.99,11/18/19 14:34,"569 Highland St, San Francisco, CA 94016"
218,279002,AA Batteries (4-pack),1,3.84,11/15/19 15:10,"122 9th St, Los Angeles, CA 90001"
219,279003,Apple Airpods Headphones,1,150,11/25/19 12:08,"537 12th St, Boston, MA 02215"
220,279004,Apple Airpods Headphones,1,150,11/30/19 16:18,"59 Hill St, New York City, NY 10001"
221,279005,Lightning Charging Cable,1,14.95,11/16/19 07:05,"222 12th St, Boston, MA 02215"
222,279005,Wired Headphones,1,11.99,11/16/19 07:05,"222 12th St, Boston, MA 02215"
223,279006,Flatscreen TV,1,300,11/30/19 12:04,"807 Meadow St, Boston, MA 02215"
224,279007,Apple Airpods Headphones,1,150,11/08/19 18:39,"953 7th St, Seattle, WA 98101"
225,279008,Apple Airpods Headphones,1,150,11/27/19 16:04,"174 Lakeview St, Boston, MA 02215"
226,279009,USB-C Charging Cable,1,11.95,11/06/19 13:44,"546 Washington St, New York City, NY 10001"
227,279010,Apple Airpods Headphones,1,150,11/18/19 19:43,"781 14th St, Boston, MA 02215"
228,279011,Apple Airpods Headphones,1,150,11/02/19 12:29,"973 Cedar St, Atlanta, GA 30301"
229,279012,AA Batteries (4-pack),1,3.84,11/13/19 14:52,"564 Cedar St, Boston, MA 02215"
230,279013,AAA Batteries (4-pack),1,2.99,11/30/19 11:36,"225 2nd St, Seattle, WA 98101"
231,279014,27in 4K Gaming Monitor,1,389.99,11/04/19 19:58,"740 Park St, Seattle, WA 98101"
232,279015,AAA Batteries (4-pack),1,2.99,11/22/19 19:48,"504 Hill St, Boston, MA 02215"
233,279016,Apple Airpods Headphones,1,150,11/20/19 12:05,"564 North St, Atlanta, GA 30301"
234,279017,AAA Batteries (4-pack),1,2.99,11/15/19 08:04,"24 Wilson St, Atlanta, GA 30301"
235,279018,AAA Batteries (4-pack),1,2.99,11/02/19 22:17,"923 Sunset St, Los Angeles, CA 90001"
236,279019,Wired Headphones,1,11.99,11/05/19 19:11,"858 11th St, Atlanta, GA 30301"
237,279020,34in Ultrawide Monitor,1,379.99,11/28/19 17:00,"518 Forest St, Seattle, WA 98101"
238,279021,Wired Headphones,1,11.99,11/25/19 19:13,"715 Lake St, Atlanta, GA 30301"
239,279022,27in 4K Gaming Monitor,1,389.99,11/26/19 11:46,"136 Lakeview St, Los Angeles, CA 90001"
240,279023,Macbook Pro Laptop,1,1700,11/03/19 13:19,"417 Park St, Boston, MA 02215"
241,279024,Google Phone,1,600,11/01/19 18:11,"745 West St, Portland, OR 97035"
242,279025,27in FHD Monitor,1,149.99,11/01/19 13:05,"181 Adams St, Portland, OR 97035"
243,279026,Macbook Pro Laptop,1,1700,11/25/19 19:29,"232 8th St, Boston, MA 02215"
244,279027,USB-C Charging Cable,1,11.95,11/07/19 14:01,"198 River St, Seattle, WA 98101"
245,279028,USB-C Charging Cable,1,11.95,11/19/19 13:40,"466 Dogwood St, Seattle, WA 98101"
246,279029,USB-C Charging Cable,1,11.95,11/07/19 02:09,"602 South St, Seattle, WA 98101"
247,279030,34in Ultrawide Monitor,1,379.99,11/22/19 18:44,"730 4th St, New York City, NY 10001"
248,279031,USB-C Charging Cable,2,11.95,11/21/19 20:38,"650 Main St, San Francisco, CA 94016"
249,279032,Apple Airpods Headphones,1,150,11/17/19 14:56,"741 Willow St, New York City, NY 10001"
250,279033,Apple Airpods Headphones,1,150,11/15/19 20:28,"665 Lake St, San Francisco, CA 94016"
251,279034,iPhone,1,700,11/30/19 13:10,"221 Forest St, Dallas, TX 75001"
252,279035,iPhone,1,700,11/19/19 18:25,"379 Madison St, San Francisco, CA 94016"
253,279036,20in Monitor,1,109.99,11/18/19 20:08,"582 6th St, San Francisco, CA 94016"
254,279037,Wired Headphones,1,11.99,11/28/19 21:38,"165 Cherry St, San Francisco, CA 94016"
255,279038,Lightning Charging Cable,1,14.95,11/03/19 14:23,"586 Cherry St, San Francisco, CA 94016"
256,279039,USB-C Charging Cable,1,11.95,11/22/19 17:05,"675 Spruce St, Portland, OR 97035"
257,279040,27in FHD Monitor,1,149.99,11/29/19 17:20,"780 Main St, Atlanta, GA 30301"
258,279041,USB-C Charging Cable,1,11.95,11/30/19 21:12,"506 7th St, Los Angeles, CA 90001"
259,279042,Wired Headphones,1,11.99,11/06/19 10:19,"773 River St, Boston, MA 02215"
260,279043,20in Monitor,1,109.99,11/20/19 12:46,"174 2nd St, Portland, OR 97035"
261,279044,AAA Batteries (4-pack),2,2.99,11/11/19 08:09,"373 Sunset St, Seattle, WA 98101"
262,279045,Apple Airpods Headphones,1,150,11/04/19 13:56,"338 Spruce St, San Francisco, CA 94016"
263,279046,Wired Headphones,1,11.99,11/16/19 14:44,"126 Forest St, New York City, NY 10001"
264,279047,AA Batteries (4-pack),1,3.84,11/22/19 11:22,"586 5th St, San Francisco, CA 94016"
265,279048,USB-C Charging Cable,1,11.95,11/23/19 16:35,"442 1st St, Dallas, TX 75001"
266,279049,Apple Airpods Headphones,1,150,11/18/19 15:22,"273 Johnson St, Boston, MA 02215"
267,279050,USB-C Charging Cable,1,11.95,11/11/19 12:58,"248 12th St, Boston, MA 02215"
268,279051,AAA Batteries (4-pack),1,2.99,11/23/19 21:37,"287 11th St, Austin, TX 73301"
269,279052,Apple Airpods Headphones,1,150,11/19/19 15:01,"79 Ridge St, Austin, TX 73301"
